Actual_Converted,Conversion_Probability,Lead_Score,Priority_Tier
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
1,0.1083,10.8,Cold
0,0.1083,10.8,Cold
1,0.1083,10.8,Cold
1,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
1,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
1,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
1,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
1,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1075,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
1,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
1,0.1079,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1077,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1076,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
1,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
1,0.1083,10.8,Cold
1,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1083,10.8,Cold
0,0.1072,10.7,Cold
0,0.1068,10.7,Cold
0,0.1067,10.7,Cold
0,0.1067,10.7,Cold
0,0.1065,10.7,Cold
0,0.1067,10.7,Cold
0,0.1062,10.6,Cold
1,0.1063,10.6,Cold
0,0.1056,10.6,Cold
0,0.1062,10.6,Cold
0,0.1065,10.6,Cold
0,0.1057,10.6,Cold
0,0.1059,10.6,Cold
1,0.105,10.5,Cold
0,0.1049,10.5,Cold
0,0.105,10.5,Cold
0,0.1052,10.5,Cold
0,0.1046,10.5,Cold
0,0.1053,10.5,Cold
0,0.1053,10.5,Cold
0,0.1045,10.5,Cold
0,0.1051,10.5,Cold
0,0.1051,10.5,Cold
0,0.1048,10.5,Cold
0,0.1049,10.5,Cold
0,0.1039,10.4,Cold
0,0.1036,10.4,Cold
0,0.104,10.4,Cold
0,0.1026,10.3,Cold
0,0.1028,10.3,Cold
0,0.1027,10.3,Cold
0,0.1032,10.3,Cold
0,0.1032,10.3,Cold
0,0.1029,10.3,Cold
0,0.1018,10.2,Cold
0,0.1018,10.2,Cold
0,0.1018,10.2,Cold
0,0.102,10.2,Cold
0,0.1021,10.2,Cold
0,0.1016,10.2,Cold
0,0.101,10.1,Cold
0,0.1014,10.1,Cold
0,0.1012,10.1,Cold
0,0.1009,10.1,Cold
0,0.1006,10.1,Cold
0,0.1009,10.1,Cold
0,0.0998,10.0,Cold
0,0.0997,10.0,Cold
0,0.0997,10.0,Cold
0,0.0998,10.0,Cold
0,0.1003,10.0,Cold
0,0.1,10.0,Cold
0,0.1005,10.0,Cold
0,0.1002,10.0,Cold
0,0.0989,9.9,Cold
0,0.0995,9.9,Cold
0,0.0995,9.9,Cold
0,0.0986,9.9,Cold
0,0.0993,9.9,Cold
1,0.0985,9.9,Cold
0,0.0994,9.9,Cold
1,0.0985,9.9,Cold
0,0.0977,9.8,Cold
0,0.0984,9.8,Cold
0,0.0977,9.8,Cold
0,0.098,9.8,Cold
0,0.0977,9.8,Cold
0,0.0982,9.8,Cold
0,0.0977,9.8,Cold
0,0.0985,9.8,Cold
0,0.0982,9.8,Cold
1,0.0977,9.8,Cold
0,0.0976,9.8,Cold
0,0.0967,9.7,Cold
0,0.0973,9.7,Cold
0,0.0974,9.7,Cold
0,0.0969,9.7,Cold
0,0.0969,9.7,Cold
1,0.097,9.7,Cold
0,0.0974,9.7,Cold
0,0.0967,9.7,Cold
0,0.0972,9.7,Cold
0,0.0967,9.7,Cold
0,0.0967,9.7,Cold
0,0.0969,9.7,Cold
0,0.0971,9.7,Cold
0,0.0967,9.7,Cold
0,0.0966,9.7,Cold
0,0.0957,9.6,Cold
0,0.0957,9.6,Cold
0,0.0958,9.6,Cold
0,0.0965,9.6,Cold
0,0.0956,9.6,Cold
0,0.096,9.6,Cold
0,0.0962,9.6,Cold
0,0.0961,9.6,Cold
0,0.0962,9.6,Cold
0,0.0958,9.6,Cold
0,0.0955,9.5,Cold
0,0.0949,9.5,Cold
0,0.095,9.5,Cold
0,0.0955,9.5,Cold
0,0.0955,9.5,Cold
0,0.0947,9.5,Cold
0,0.0955,9.5,Cold
0,0.0943,9.4,Cold
0,0.0936,9.4,Cold
0,0.0942,9.4,Cold
1,0.0944,9.4,Cold
0,0.0941,9.4,Cold
0,0.0945,9.4,Cold
0,0.0937,9.4,Cold
0,0.0943,9.4,Cold
0,0.0944,9.4,Cold
0,0.0938,9.4,Cold
0,0.093,9.3,Cold
0,0.093,9.3,Cold
0,0.093,9.3,Cold
0,0.0929,9.3,Cold
0,0.0926,9.3,Cold
0,0.0934,9.3,Cold
0,0.093,9.3,Cold
0,0.0924,9.2,Cold
0,0.0918,9.2,Cold
0,0.092,9.2,Cold
1,0.092,9.2,Cold
0,0.0918,9.2,Cold
0,0.0921,9.2,Cold
0,0.0919,9.2,Cold
0,0.0925,9.2,Cold
0,0.0916,9.2,Cold
0,0.0917,9.2,Cold
0,0.0921,9.2,Cold
0,0.0908,9.1,Cold
0,0.0906,9.1,Cold
0,0.0909,9.1,Cold
0,0.0914,9.1,Cold
0,0.0907,9.1,Cold
1,0.0905,9.1,Cold
0,0.0909,9.1,Cold
0,0.0913,9.1,Cold
0,0.0909,9.1,Cold
0,0.0907,9.1,Cold
0,0.0909,9.1,Cold
0,0.0905,9.1,Cold
0,0.0908,9.1,Cold
0,0.0908,9.1,Cold
0,0.0907,9.1,Cold
0,0.0915,9.1,Cold
0,0.0913,9.1,Cold
0,0.0898,9.0,Cold
0,0.0899,9.0,Cold
0,0.0902,9.0,Cold
0,0.0904,9.0,Cold
0,0.0904,9.0,Cold
0,0.0903,9.0,Cold
0,0.0901,9.0,Cold
0,0.0899,9.0,Cold
0,0.0899,9.0,Cold
0,0.0903,9.0,Cold
0,0.0899,9.0,Cold
0,0.0904,9.0,Cold
1,0.0899,9.0,Cold
1,0.0891,8.9,Cold
0,0.089,8.9,Cold
0,0.0894,8.9,Cold
0,0.0886,8.9,Cold
0,0.0885,8.9,Cold
0,0.0889,8.9,Cold
0,0.0886,8.9,Cold
0,0.0893,8.9,Cold
0,0.0883,8.8,Cold
0,0.0882,8.8,Cold
0,0.0876,8.8,Cold
0,0.0879,8.8,Cold
0,0.0879,8.8,Cold
0,0.0882,8.8,Cold
0,0.0881,8.8,Cold
0,0.0884,8.8,Cold
0,0.0875,8.8,Cold
0,0.0881,8.8,Cold
0,0.0881,8.8,Cold
0,0.0878,8.8,Cold
0,0.0879,8.8,Cold
0,0.0876,8.8,Cold
0,0.0878,8.8,Cold
0,0.0881,8.8,Cold
0,0.087,8.7,Cold
0,0.0875,8.7,Cold
0,0.087,8.7,Cold
0,0.0866,8.7,Cold
1,0.0871,8.7,Cold
0,0.087,8.7,Cold
0,0.087,8.7,Cold
1,0.0868,8.7,Cold
1,0.0871,8.7,Cold
0,0.0868,8.7,Cold
0,0.0867,8.7,Cold
0,0.0871,8.7,Cold
0,0.0862,8.6,Cold
0,0.0862,8.6,Cold
0,0.0859,8.6,Cold
0,0.0863,8.6,Cold
0,0.0862,8.6,Cold
0,0.0863,8.6,Cold
0,0.0864,8.6,Cold
0,0.0856,8.6,Cold
0,0.0858,8.6,Cold
0,0.086,8.6,Cold
0,0.0855,8.6,Cold
1,0.0858,8.6,Cold
0,0.0856,8.6,Cold
0,0.0862,8.6,Cold
0,0.0855,8.6,Cold
0,0.0858,8.6,Cold
0,0.0855,8.6,Cold
0,0.0858,8.6,Cold
0,0.086,8.6,Cold
0,0.0857,8.6,Cold
0,0.0859,8.6,Cold
0,0.0857,8.6,Cold
0,0.0853,8.5,Cold
0,0.0849,8.5,Cold
0,0.085,8.5,Cold
0,0.0851,8.5,Cold
0,0.0849,8.5,Cold
0,0.0855,8.5,Cold
0,0.085,8.5,Cold
0,0.085,8.5,Cold
0,0.0854,8.5,Cold
0,0.0846,8.5,Cold
0,0.0854,8.5,Cold
0,0.0845,8.5,Cold
0,0.0854,8.5,Cold
0,0.0846,8.5,Cold
0,0.0847,8.5,Cold
0,0.0849,8.5,Cold
0,0.0848,8.5,Cold
0,0.0853,8.5,Cold
0,0.0847,8.5,Cold
1,0.0847,8.5,Cold
0,0.0835,8.4,Cold
0,0.0844,8.4,Cold
0,0.0839,8.4,Cold
0,0.0841,8.4,Cold
0,0.0838,8.4,Cold
0,0.0838,8.4,Cold
1,0.0838,8.4,Cold
1,0.0839,8.4,Cold
0,0.0843,8.4,Cold
0,0.0843,8.4,Cold
0,0.0842,8.4,Cold
0,0.0837,8.4,Cold
0,0.0832,8.3,Cold
0,0.0832,8.3,Cold
0,0.0829,8.3,Cold
0,0.0829,8.3,Cold
0,0.0826,8.3,Cold
0,0.0831,8.3,Cold
0,0.0827,8.3,Cold
0,0.0832,8.3,Cold
0,0.0829,8.3,Cold
0,0.083,8.3,Cold
0,0.0827,8.3,Cold
0,0.0825,8.3,Cold
0,0.0833,8.3,Cold
0,0.0831,8.3,Cold
0,0.0828,8.3,Cold
0,0.0834,8.3,Cold
0,0.0831,8.3,Cold
0,0.0834,8.3,Cold
0,0.0833,8.3,Cold
0,0.083,8.3,Cold
0,0.0827,8.3,Cold
0,0.0823,8.2,Cold
0,0.082,8.2,Cold
1,0.0815,8.2,Cold
0,0.0817,8.2,Cold
0,0.0819,8.2,Cold
0,0.082,8.2,Cold
0,0.0822,8.2,Cold
0,0.0817,8.2,Cold
1,0.0824,8.2,Cold
0,0.0818,8.2,Cold
0,0.0808,8.1,Cold
1,0.0806,8.1,Cold
0,0.0812,8.1,Cold
0,0.0813,8.1,Cold
0,0.0808,8.1,Cold
0,0.0806,8.1,Cold
0,0.0811,8.1,Cold
0,0.0809,8.1,Cold
0,0.0812,8.1,Cold
0,0.0814,8.1,Cold
0,0.0806,8.1,Cold
0,0.0812,8.1,Cold
0,0.0811,8.1,Cold
1,0.0808,8.1,Cold
0,0.0814,8.1,Cold
0,0.0812,8.1,Cold
0,0.0809,8.1,Cold
0,0.0809,8.1,Cold
1,0.0795,8.0,Cold
0,0.0797,8.0,Cold
1,0.0801,8.0,Cold
0,0.0805,8.0,Cold
0,0.0805,8.0,Cold
0,0.0801,8.0,Cold
0,0.0795,8.0,Cold
0,0.0795,8.0,Cold
0,0.0804,8.0,Cold
0,0.0799,8.0,Cold
0,0.0796,8.0,Cold
0,0.0797,8.0,Cold
0,0.0801,8.0,Cold
0,0.0788,7.9,Cold
0,0.0793,7.9,Cold
0,0.0786,7.9,Cold
0,0.0786,7.9,Cold
0,0.0794,7.9,Cold
0,0.0786,7.9,Cold
0,0.0793,7.9,Cold
0,0.0794,7.9,Cold
0,0.0786,7.9,Cold
0,0.0792,7.9,Cold
0,0.0786,7.9,Cold
0,0.0789,7.9,Cold
0,0.0792,7.9,Cold
0,0.0794,7.9,Cold
0,0.0786,7.9,Cold
0,0.0791,7.9,Cold
0,0.078,7.8,Cold
0,0.0779,7.8,Cold
0,0.0783,7.8,Cold
0,0.0784,7.8,Cold
0,0.0777,7.8,Cold
0,0.078,7.8,Cold
0,0.078,7.8,Cold
0,0.0778,7.8,Cold
0,0.0779,7.8,Cold
0,0.078,7.8,Cold
0,0.078,7.8,Cold
0,0.0779,7.8,Cold
0,0.0777,7.8,Cold
0,0.0781,7.8,Cold
0,0.0782,7.8,Cold
0,0.0779,7.8,Cold
0,0.0784,7.8,Cold
0,0.0784,7.8,Cold
0,0.0778,7.8,Cold
1,0.078,7.8,Cold
0,0.0776,7.8,Cold
0,0.0785,7.8,Cold
0,0.0778,7.8,Cold
0,0.0785,7.8,Cold
0,0.0774,7.7,Cold
0,0.0772,7.7,Cold
0,0.0771,7.7,Cold
0,0.0768,7.7,Cold
0,0.0768,7.7,Cold
1,0.0768,7.7,Cold
0,0.0766,7.7,Cold
0,0.0772,7.7,Cold
0,0.0766,7.7,Cold
0,0.0774,7.7,Cold
0,0.0769,7.7,Cold
0,0.077,7.7,Cold
0,0.0772,7.7,Cold
0,0.0771,7.7,Cold
0,0.0775,7.7,Cold
0,0.0767,7.7,Cold
0,0.0774,7.7,Cold
0,0.0766,7.7,Cold
0,0.0768,7.7,Cold
0,0.0771,7.7,Cold
0,0.0768,7.7,Cold
0,0.0765,7.6,Cold
0,0.0763,7.6,Cold
0,0.0764,7.6,Cold
1,0.076,7.6,Cold
0,0.0759,7.6,Cold
0,0.0761,7.6,Cold
0,0.0757,7.6,Cold
0,0.0759,7.6,Cold
0,0.0756,7.6,Cold
0,0.0757,7.6,Cold
1,0.0758,7.6,Cold
0,0.0757,7.6,Cold
0,0.0758,7.6,Cold
0,0.0764,7.6,Cold
0,0.0759,7.6,Cold
0,0.0758,7.6,Cold
0,0.0765,7.6,Cold
0,0.0762,7.6,Cold
0,0.0759,7.6,Cold
0,0.076,7.6,Cold
0,0.076,7.6,Cold
0,0.0764,7.6,Cold
0,0.076,7.6,Cold
0,0.0761,7.6,Cold
0,0.0759,7.6,Cold
0,0.0746,7.5,Cold
0,0.0754,7.5,Cold
0,0.0752,7.5,Cold
0,0.0753,7.5,Cold
0,0.0753,7.5,Cold
0,0.0753,7.5,Cold
0,0.0754,7.5,Cold
0,0.0752,7.5,Cold
0,0.0754,7.5,Cold
0,0.0753,7.5,Cold
0,0.0747,7.5,Cold
0,0.0748,7.5,Cold
0,0.0749,7.5,Cold
0,0.0752,7.5,Cold
0,0.0753,7.5,Cold
1,0.0749,7.5,Cold
0,0.0746,7.5,Cold
0,0.0742,7.4,Cold
0,0.0742,7.4,Cold
0,0.0745,7.4,Cold
0,0.0742,7.4,Cold
0,0.0743,7.4,Cold
0,0.0741,7.4,Cold
0,0.0742,7.4,Cold
0,0.0736,7.4,Cold
0,0.0738,7.4,Cold
0,0.0739,7.4,Cold
0,0.0742,7.4,Cold
0,0.074,7.4,Cold
0,0.0744,7.4,Cold
0,0.0742,7.4,Cold
0,0.0742,7.4,Cold
1,0.0741,7.4,Cold
0,0.0741,7.4,Cold
0,0.0741,7.4,Cold
0,0.0725,7.3,Cold
0,0.0732,7.3,Cold
0,0.0735,7.3,Cold
1,0.0732,7.3,Cold
0,0.0729,7.3,Cold
0,0.0733,7.3,Cold
0,0.0732,7.3,Cold
0,0.0732,7.3,Cold
0,0.073,7.3,Cold
0,0.0729,7.3,Cold
0,0.0729,7.3,Cold
0,0.0734,7.3,Cold
0,0.0725,7.3,Cold
0,0.0727,7.3,Cold
0,0.0725,7.3,Cold
1,0.0733,7.3,Cold
0,0.0728,7.3,Cold
0,0.0729,7.3,Cold
0,0.0726,7.3,Cold
0,0.0726,7.3,Cold
0,0.0725,7.3,Cold
0,0.0733,7.3,Cold
0,0.0717,7.2,Cold
1,0.0718,7.2,Cold
0,0.072,7.2,Cold
0,0.0721,7.2,Cold
0,0.0717,7.2,Cold
0,0.0717,7.2,Cold
0,0.0716,7.2,Cold
0,0.0721,7.2,Cold
0,0.0716,7.2,Cold
1,0.0718,7.2,Cold
0,0.0721,7.2,Cold
0,0.072,7.2,Cold
0,0.0716,7.2,Cold
0,0.0716,7.2,Cold
0,0.0721,7.2,Cold
0,0.0716,7.2,Cold
0,0.0716,7.2,Cold
0,0.0723,7.2,Cold
0,0.072,7.2,Cold
0,0.0718,7.2,Cold
0,0.0718,7.2,Cold
0,0.0723,7.2,Cold
0,0.0724,7.2,Cold
0,0.0725,7.2,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0711,7.1,Cold
0,0.071,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0707,7.1,Cold
1,0.0713,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0711,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0712,7.1,Cold
0,0.071,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0705,7.1,Cold
0,0.0709,7.1,Cold
0,0.0708,7.1,Cold
0,0.0707,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0705,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
1,0.0706,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0707,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0713,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.071,7.1,Cold
1,0.0707,7.1,Cold
0,0.0712,7.1,Cold
0,0.0708,7.1,Cold
0,0.0708,7.1,Cold
0,0.07,7.0,Cold
0,0.0701,7.0,Cold
0,0.0699,7.0,Cold
0,0.0697,7.0,Cold
0,0.0705,7.0,Cold
0,0.0697,7.0,Cold
0,0.0697,7.0,Cold
0,0.0695,7.0,Cold
0,0.0699,7.0,Cold
0,0.0699,7.0,Cold
0,0.0701,7.0,Cold
0,0.07,7.0,Cold
0,0.0705,7.0,Cold
1,0.0699,7.0,Cold
0,0.0702,7.0,Cold
0,0.0696,7.0,Cold
0,0.0701,7.0,Cold
0,0.0695,7.0,Cold
0,0.0702,7.0,Cold
0,0.0705,7.0,Cold
0,0.0704,7.0,Cold
0,0.0686,6.9,Cold
0,0.0692,6.9,Cold
0,0.0686,6.9,Cold
0,0.0687,6.9,Cold
0,0.069,6.9,Cold
0,0.0692,6.9,Cold
0,0.0686,6.9,Cold
0,0.0685,6.9,Cold
0,0.0691,6.9,Cold
0,0.0694,6.9,Cold
0,0.0688,6.9,Cold
0,0.0692,6.9,Cold
0,0.069,6.9,Cold
0,0.0685,6.9,Cold
0,0.0693,6.9,Cold
0,0.0688,6.9,Cold
0,0.0689,6.9,Cold
0,0.0688,6.9,Cold
0,0.0686,6.9,Cold
0,0.0692,6.9,Cold
0,0.0686,6.9,Cold
0,0.0691,6.9,Cold
0,0.0693,6.9,Cold
0,0.0683,6.8,Cold
0,0.0678,6.8,Cold
0,0.0676,6.8,Cold
0,0.0681,6.8,Cold
1,0.0682,6.8,Cold
0,0.0677,6.8,Cold
0,0.0683,6.8,Cold
0,0.0679,6.8,Cold
0,0.0677,6.8,Cold
0,0.0684,6.8,Cold
0,0.0676,6.8,Cold
0,0.0683,6.8,Cold
0,0.0677,6.8,Cold
0,0.0681,6.8,Cold
0,0.0684,6.8,Cold
0,0.0677,6.8,Cold
0,0.0679,6.8,Cold
0,0.0684,6.8,Cold
0,0.068,6.8,Cold
0,0.0678,6.8,Cold
0,0.0677,6.8,Cold
0,0.0674,6.7,Cold
0,0.0667,6.7,Cold
0,0.0674,6.7,Cold
0,0.0665,6.7,Cold
0,0.0674,6.7,Cold
0,0.0669,6.7,Cold
0,0.0672,6.7,Cold
1,0.0667,6.7,Cold
0,0.0666,6.7,Cold
0,0.0671,6.7,Cold
0,0.0665,6.7,Cold
0,0.0672,6.7,Cold
0,0.0667,6.7,Cold
0,0.0673,6.7,Cold
0,0.0671,6.7,Cold
0,0.067,6.7,Cold
0,0.0672,6.7,Cold
1,0.0666,6.7,Cold
0,0.0666,6.7,Cold
0,0.0675,6.7,Cold
0,0.0673,6.7,Cold
0,0.0674,6.7,Cold
0,0.0669,6.7,Cold
0,0.0656,6.6,Cold
0,0.0662,6.6,Cold
0,0.0662,6.6,Cold
0,0.0657,6.6,Cold
0,0.0661,6.6,Cold
0,0.0662,6.6,Cold
0,0.0656,6.6,Cold
1,0.0664,6.6,Cold
1,0.0658,6.6,Cold
0,0.0661,6.6,Cold
0,0.066,6.6,Cold
0,0.066,6.6,Cold
0,0.0656,6.6,Cold
0,0.0656,6.6,Cold
0,0.0662,6.6,Cold
0,0.0663,6.6,Cold
0,0.0661,6.6,Cold
0,0.066,6.6,Cold
0,0.0659,6.6,Cold
0,0.0656,6.6,Cold
0,0.0662,6.6,Cold
0,0.0662,6.6,Cold
0,0.0662,6.6,Cold
0,0.0657,6.6,Cold
0,0.0651,6.5,Cold
0,0.0653,6.5,Cold
0,0.065,6.5,Cold
0,0.0648,6.5,Cold
0,0.0654,6.5,Cold
0,0.0649,6.5,Cold
0,0.0649,6.5,Cold
0,0.0651,6.5,Cold
0,0.0652,6.5,Cold
0,0.0654,6.5,Cold
0,0.0649,6.5,Cold
0,0.0645,6.5,Cold
0,0.0654,6.5,Cold
0,0.0649,6.5,Cold
0,0.0648,6.5,Cold
0,0.065,6.5,Cold
0,0.0654,6.5,Cold
0,0.0653,6.5,Cold
0,0.0648,6.5,Cold
0,0.0653,6.5,Cold
0,0.0652,6.5,Cold
0,0.0652,6.5,Cold
0,0.0653,6.5,Cold
0,0.0652,6.5,Cold
0,0.0647,6.5,Cold
0,0.0638,6.4,Cold
1,0.0643,6.4,Cold
0,0.0638,6.4,Cold
0,0.0636,6.4,Cold
0,0.0642,6.4,Cold
0,0.0642,6.4,Cold
0,0.0637,6.4,Cold
0,0.0638,6.4,Cold
0,0.0638,6.4,Cold
0,0.0644,6.4,Cold
0,0.0644,6.4,Cold
0,0.0637,6.4,Cold
0,0.0643,6.4,Cold
0,0.0642,6.4,Cold
0,0.0641,6.4,Cold
0,0.064,6.4,Cold
0,0.0639,6.4,Cold
0,0.0637,6.4,Cold
0,0.0643,6.4,Cold
0,0.0626,6.3,Cold
0,0.063,6.3,Cold
0,0.063,6.3,Cold
0,0.0635,6.3,Cold
0,0.0631,6.3,Cold
0,0.0628,6.3,Cold
0,0.0634,6.3,Cold
0,0.0629,6.3,Cold
0,0.0633,6.3,Cold
0,0.063,6.3,Cold
0,0.0626,6.3,Cold
0,0.0629,6.3,Cold
0,0.0634,6.3,Cold
0,0.0632,6.3,Cold
0,0.063,6.3,Cold
1,0.0628,6.3,Cold
0,0.0628,6.3,Cold
0,0.0632,6.3,Cold
0,0.0634,6.3,Cold
0,0.0631,6.3,Cold
0,0.0617,6.2,Cold
0,0.0617,6.2,Cold
0,0.0616,6.2,Cold
0,0.0616,6.2,Cold
0,0.0619,6.2,Cold
1,0.0622,6.2,Cold
0,0.0619,6.2,Cold
0,0.0621,6.2,Cold
0,0.0623,6.2,Cold
0,0.0623,6.2,Cold
0,0.0615,6.2,Cold
0,0.0616,6.2,Cold
0,0.0624,6.2,Cold
0,0.0618,6.2,Cold
0,0.0619,6.2,Cold
0,0.0616,6.2,Cold
0,0.0616,6.2,Cold
0,0.0624,6.2,Cold
0,0.062,6.2,Cold
0,0.0621,6.2,Cold
0,0.0615,6.1,Cold
0,0.0614,6.1,Cold
0,0.061,6.1,Cold
0,0.0607,6.1,Cold
0,0.0611,6.1,Cold
0,0.0609,6.1,Cold
0,0.0613,6.1,Cold
0,0.0615,6.1,Cold
0,0.0612,6.1,Cold
0,0.0605,6.1,Cold
0,0.0609,6.1,Cold
0,0.0613,6.1,Cold
0,0.061,6.1,Cold
0,0.0614,6.1,Cold
